Браун Кэтрин	1599
Браун Лайза	876
Браун Лили	11312
Браун Лилиан Джексон	6090
Браун Лори	1347
Браун Саймон	2448
Браун Сандра	93
Браун Стейси	9755
Браун Тери	11647
Браун Фредерик	2449
Браун Черил-Линн	9288
Браун Эстер	2140
Браунинг Аманда	1387
Браунинг Дикси	1388
Браунлей Элеанор	8936
Брауэр Алан	6658
Брахфогель Альберт	1986
Бредель Вилли	4264
Брей Патриция	2451
Брейди Джилл	1600
Брейя Катрин	6359
Бреккет Ли (Брэкетт)	2452
Брендан Мэри	1601
Брендон Александер	10445
Брендон Джоанна	1382
Брендон Джойс	11321
Бренна Хелен	6634
Бреннан Сара Риз	8533
Брент Мэйдлин	7955
Брентон Маргарет	11456
Бренчли Чез	2453
Бреснон Триция	9128
Бретнор Реджинальд	2454
Бретон Ги	6653
Бретт Майкл	9239
Бретт Питер	10742
Бретт Розалинд	1602
Бреттон Барбара	94
Бреттон Селия	6883
Бреттонс Клэр	10776
Брешерс Энн (Брашерс)	1798
Брешко-Брешковский Николай	5857
Бригадир Юрий	4265
Бриггз Патриция	2455
Бриджес Виктор (Бриджс)	11093
Бриди Кларк	9286
Бридинг Синтия	6770
Бриз Илья	9320
Брикер Мария	7164
Брикхилл Пол	4266
Бримсон Дуги	7165
Бримсон Дуги и Эдди	4268
Брин Дэвид	2456
Брингсвярд Тур Оге	2457
Бриньон Луи	6826
Брискин Жаклин	8982
Бриско Джоанна	6552
Бристол Ли	95
Бритен Кристен	2458
Бритт Кэтрин	1312
Бриттен Белинда	1603
Бришо Кэрен	396
Бро Брижитт	10658
Броган Йен	9450
Бродбент Люси	10654
Бродбент Сабрина	9548
Бродер Эдриенн	2192
Бродерик Дамиен	9258
Бродрик Аннетт (Бродерик)	1144
Бродски Даниэлла	6094
Бродский Иосиф	6034
Брок Энн	96
Брокман Сюзанна	97
Брокуэй Конни	98
Бромидж Айрис	10113
Брон Анна	10184
Бронливи Мэтт	9954
Бронте Шарлотта	99
Бронте Эмили	101
Бронте Энн	1404
Бронтэ Элен	9688
Броснан Джон	2459
Бротиган Ричард	9396
Брофи Сара	5821
Брошкевич Ежи	2460
Бруен Кен	8815
Бруйе Кристин	9637
Брук Кассандра	102
Брук Кристина	11174
Брукнер Анита	1313
Брукс Карен	9149
Брукс Кирсти	1314
Брукс Линда	1604
Брукс Макс	6945
Брукс Терри	2461
Брукс Хелен	1145
Бруно Энтони	7166
Брусникин Анатолий	6725
Бруссиг Томас	11559
Бруштейн Александра	10313
Брылль Эрнест	7966
Брэдбери Малькольм	11293
Брэдбери Рэй	2462
Брэддон Мэри Элизабет	2031
Брэдли Алан	9765
Брэдли Лора	1605
Брэдли Мэрион Зиммер	2463
Брэдли Селеста	4003
Брэдли Шелли	1049
Брэдфорд Барбара	1606
Брэдшоу Джиллиан	942
Брэдшоу Керри	2020
Брэдшоу Эмили	1607
Брэй Либба	11423
Брэйди Карен	7036
Брэкетт Ли Дуглас	6187
Брэнд Джо	10859
Брэндвайн Ребекка (Брандуайн)	1608
Брэндон Джей	7167
Брэнтли Пейдж	1609
Брюер Джил	7168
Брюер Стив	7169
Брюер Хизер	9922
Брюкнер Паскаль	5916
Брюнония Барри	10396
Брюс Виктория	5534
Брюс Жан	6112
Брюс Жозефина	7171
Брюсов Валерий	4273
Брюсова Инна	11106
Брюссоло Серж	7170
Брюсфорд Марта	8942
Брянцев Георгий	9721
Буало-Нарсежак	7172
Бубела Олег	10417
Бударов Андрей	2464
Буджолд Лоис Макмастер	2465
Бузинин Сергей	11564
Буйокас Пэн	11437
Букай Хорхе	8098
Букина Светлана	10414
Буковски Чарльз	6296
Букша Ксения	5716
Булат Владимир	5538
Булатникова Дарья	9597
Булатова Татьяна	11743
Булгаков Михаил	4274
Булгакова Ирина	2467
Булганова Елена	9022
Буле Сирил	5898
Булл Бартл	11069
Булл Мэтью, Миллер Элия	11054
Булыкин Григорий	7173
Булычев Кир	2468
Буль Пьер	2469
Бульба Наталья	9232
Бульвер-Литтон Эдвард	4277
Бунин Иван	4278
Бурак Анатолий	2470
Бург Ирэн	8764
Бурден Франсуаза	105
Бурдина Анна	9575
Буревой Андрей	8339
Буревой Роман	2471
Бурен Жанна	10689
Буренин Сергей	2472
Буренина Кира	106
Буржад Пьер	6145
Бурже Поль	11204
Буркатовский Сергей	6365
Буркин Станислав	7010
Буркин Юлий	2473
Буркова Инесса	1633
Бурлак Вадим Николаевич	5426
Бурносов Юрий	2474
Буровский Андрей	2475
Буртовой Владимир	9250
Бурцев Виктор	2476
Бурьяк Александр	6115
Бускетс Бланка	10134
Буссенар Луи	2477
Бут Пат	879
Буте Фредерик	11278
Буторин Андрей	2478
Бутяков Леонид	2479
Буфорд Билл	4279
Бухараев Равиль	6920
Бухарин Николай	6860
Буххайм Лотар-Гюнтер	4280
Буццати Дино	4281
Бучестер Пэт	8938
Бушан Элизабет	839
Бушин Владимир	8214
Бушков Александр	2480
Бушнелл Кэндес	108
Буянов Николай	2481
Быков Александр, Кузьмина Ольга	2482
Быков Василь	9840
Быков Дмитрий	2483
Быкова Мария, Телятникова Лариса	11313
Быкова Светлана	9322
Быстров Андрей	2484
Быстрова Ирина	1376
Бычков Андрей	109
Бычкова Елена, Турчанинова Наталья	3663
Бьедма Хуан Рамон	11196
Бьернстад Кетиль	11001
Бьюкенен Кол	11417
Бьюкес Лорен	10671
Бьяджи Энцо	10169
Бьянкини Лука	6159
Бьянчин Хелен	1050
Бэгли Десмонд	7174
Бэгуэлл Стелла	1315
Бэгшоу Луиза	1111
Бэгшоу Тилли	6551
Бэддиэл Дэвид	110
Бэйли Элизабет	1613
Бэйс Ронда	8725
Бэккер Р. Скотт	2486
Бэкли Вайолетт	9129
Бэкли Оливия	5691
Бэлл Хелена	6282
Бэлоу Мэри	111
Бэнвилл Джон	4285
Бэнис Виктор	7942
Бэнк Мелисса	4286
Бэнкс Иэн	2487
Бэнкс Лесли Эсдей	2488
Бэнкс Лианна	1614
Бэнкс Майя	8530
Бэрбор Энн	1615
Бэрд Жаклин	1051
Бэрд Элисон	2489
Бэрн Джулия	1616
Бэррон Леона	1617
Бэрфорд Памела	1618
Бэрфут Чарити	1619
Бэссо Адриенна (Бассо)	112
Бэссо Александр	6815
Бюр Рене	7176
Бюто Ариэль	5926
Бюттнер Роберт	2490
Бялко Анна	113
Вавилкина Елена (Виола)	9334
Ваг Юрай	8028
Вагин Игорь	6680
Вагнер Карл	2491
Вагнер Яна	11201
Вадченко Нина	11537
Важин Александр	2492
Вазари Джорджо	7947
Вайвис Энн	992
Вайганд Карла	9653
Вайз Кэролайн	1620
Вайль Петр	4289
Вайн Барбара	7000
Вайнгартнер Марк	11272
Вайнер Аркадий	4290
Вайнер Георгий	4291
Вайнин Валерий	2493
Вайнстайн Ховард	2494
Вайс Эрнст	4292
Вайсбергер Лорен	1114
Вайсенштайнер Фридрих	6232
Вайсс Ян	2495
Валвей Анхела	8924
Валдес-Родригес Алиса	6108
Валеева Анастасия	7779
Валентайн Зена	8012
